treat,age,hisp,black,married,educ,nodegr,re19,re20,re22
1,42,1,0,0,6.8,1,38309,37347,35591
0,44,0,0,0,7.0,0,32232,31583,46992
0,42,1,0,0,9.8,0,41002,41854,42441
0,55,1,1,1,7.8,0,22904,22061,47665
0,58,1,0,0,8.8,0,57010,59246,50948
0,37,0,0,1,10.0,0,38568,38360,39908
0,49,0,0,0,7.0,0,46189,45620,35127
1,57,0,0,1,7.0,1,53767,54586,45974
0,57,1,0,0,6.8,0,47516,49857,47210
0,20,0,0,1,8.0,1,37318,36959,39740
1,35,0,1,0,8.0,0,27794,29238,42641
1,28,0,1,1,8.0,0,20293,20992,37369
1,48,0,0,0,7.0,0,25719,24766,44466
1,39,0,0,1,9.0,0,53112,54792,52275
1,59,1,0,1,7.8,0,58263,56683,40491
0,43,1,0,1,11.8,0,56650,56592,43152
1,28,0,0,1,13.0,0,57456,56989,43631
0,31,0,1,1,7.0,1,37611,37742,39158
0,54,1,0,0,6.8,0,42642,43501,36261
1,54,0,0,1,8.0,0,57821,58579,45999
1,24,0,1,1,9.0,0,25489,25373,46153
0,46,0,1,0,8.0,1,50604,50694,44423
1,22,0,1,1,12.0,0,51694,52397,39056
1,58,0,0,0,7.0,0,38920,38405,39231
1,52,1,0,0,6.8,0,54027,54549,49495
1,29,0,0,1,7.0,0,46972,47803,36411
0,56,1,0,1,11.8,0,24347,24650,46510
1,32,1,0,1,11.8,0,34221,33306,35750
0,25,0,0,1,7.0,0,55016,54874,44734
0,35,0,0,1,13.0,0,48455,46843,42368
1,50,1,1,0,7.8,0,55943,57585,41919
0,21,0,0,1,11.0,0,22193,23864,34257
1,21,0,1,1,13.0,0,31107,30895,39939
0,51,0,1,1,10.0,0,49948,49690,34469
0,62,0,0,0,9.0,0,27615,29100,39747
0,37,1,0,0,10.8,1,53189,52144,43940
0,56,1,0,0,8.8,0,27132,26259,46907
1,29,1,0,1,10.8,0,24485,26234,42174
1,24,0,0,1,13.0,1,34708,35244,45503
1,30,0,0,1,11.0,0,37908,36187,42211
0,46,1,1,0,8.8,0,58550,58621,37491
1,57,0,0,0,8.0,0,31916,32101,48562
0,36,0,0,0,7.0,0,38974,39972,32161
1,24,0,0,1,8.0,0,49850,51304,40250
1,49,0,1,1,7.0,0,24832,24523,40342
0,56,1,0,1,12.8,0,27807,27872,39896
1,49,0,1,0,8.0,0,52703,51667,39780
0,25,0,0,0,9.0,1,28101,27769,44089
0,49,0,0,1,7.0,0,26077,24664,39925
1,49,1,0,0,7.8,0,50721,49550,47355
0,28,1,1,1,9.8,0,30821,31292,41983
0,48,1,0,0,8.8,0,28982,28189,43858
1,37,0,0,1,12.0,0,32701,32927,48547
1,58,0,0,1,11.0,0,44196,45157,48334
1,35,0,0,1,13.0,0,55764,55136,43544
0,20,0,0,1,11.0,0,49141,50766,44316
0,21,0,1,1,7.0,1,55768,55248,41817
0,21,1,0,1,11.8,0,48411,49109,40449
1,44,1,0,0,11.8,0,47955,48263,45299
1,38,0,0,0,8.0,0,33771,34171,45128
0,38,1,0,1,10.8,0,53995,52438,41531
1,57,0,0,1,9.0,0,32380,33333,46387
1,56,0,0,0,10.0,0,53910,54301,39949
0,36,0,0,1,10.0,0,45001,44746,39761
1,50,1,0,0,10.8,0,30541,30280,42532
0,46,0,1,1,10.0,0,32871,32838,35856
0,57,0,0,0,8.0,0,41235,42925,36340
1,19,1,1,1,7.8,0,27956,28219,38048
0,41,0,0,1,9.0,0,21226,22099,38935
0,63,1,0,0,6.8,0,29040,29805,39708
1,48,0,1,0,13.0,0,37379,38013,47369
0,29,0,0,1,12.0,0,55698,55184,46058
1,51,0,0,0,12.0,0,49941,49190,48987
1,59,0,0,0,7.0,0,37709,38248,39319
0,32,0,0,0,10.0,1,23613,23534,43902
0,47,1,0,0,9.8,0,53086,53849,40942
1,38,0,0,1,7.0,0,26850,26637,45417
0,28,1,0,0,12.8,0,51124,49250,47892
0,52,1,0,0,8.8,0,42047,41929,47858
1,35,0,0,0,11.0,0,55734,58394,45895
0,35,1,0,1,10.8,0,40776,40802,36738
1,33,1,1,1,6.8,0,57293,58700,36179
0,41,1,0,1,10.8,0,30224,31046,51891
0,56,0,0,0,12.0,0,44902,45342,45262
1,49,0,1,1,12.0,0,59968,60350,43920
0,20,0,1,1,9.0,0,51098,51817,41407
0,24,0,0,1,9.0,1,44508,44525,40489
1,34,0,1,1,13.0,0,23345,23956,45039
0,33,0,0,0,7.0,0,42327,42329,40392
0,37,0,0,0,11.0,0,51990,51678,43327
1,37,0,1,0,9.0,0,56836,55509,36860
1,44,0,1,0,8.0,0,55675,54202,43676
0,48,0,0,0,8.0,0,43458,44646,40726
1,36,0,1,1,10.0,0,22811,24746,39002
0,24,0,0,1,13.0,0,22888,22096,47924
1,50,0,0,1,9.0,0,41297,41490,39730
1,42,0,0,0,7.0,0,37160,37054,40345
1,22,1,0,1,10.8,0,55498,55057,43148
0,43,0,1,0,11.0,0,36444,37360,36194
0,60,0,0,0,10.0,0,56791,56256,45843
0,50,0,1,0,9.0,0,47771,45750,45149
0,27,0,0,1,8.0,1,22801,23556,45829
0,42,0,0,0,10.0,0,31801,31422,40865
0,55,1,1,0,7.8,0,55975,55141,44438
1,35,1,0,1,9.8,0,36271,36404,43502
0,22,0,0,1,10.0,0,38890,39531,37280
0,40,0,0,1,12.0,0,42806,41901,44518
1,64,1,0,0,12.8,0,58517,57501,49170
0,24,0,0,1,7.0,1,58782,59456,43073
1,33,0,1,1,9.0,0,49222,50457,37039
1,29,0,0,0,12.0,0,43537,43190,44148
0,45,1,0,0,10.8,0,20369,18584,37614
0,64,1,1,1,6.8,0,45268,43802,39459
0,57,0,1,1,7.0,0,59651,59059,39794
0,42,0,0,1,7.0,0,37921,37649,45076
1,43,0,1,0,11.0,0,23632,24465,46493
0,20,0,0,1,7.0,1,53268,52917,42820
1,23,0,1,1,13.0,1,40142,39250,43259
1,43,1,1,0,11.8,0,34832,34941,37026
0,36,0,0,1,12.0,0,37746,38124,44659
1,22,0,0,1,12.0,0,21304,22673,39219
1,57,1,1,0,8.8,1,32748,32016,48735
0,62,1,1,0,11.8,0,31182,31505,39272
0,37,0,0,0,12.0,0,32982,33673,45304
1,49,1,0,0,8.8,0,59590,60098,41949
0,30,0,0,1,11.0,0,59171,57526,43515
1,21,0,0,1,8.0,0,26768,26641,39132
0,28,0,0,1,12.0,1,33993,34412,34084
0,58,0,0,0,11.0,0,47403,46413,42796
0,51,0,0,0,7.0,0,35244,36060,43137
0,48,0,0,1,10.0,0,47465,46930,32119
1,34,1,1,1,6.8,0,48657,48169,45992
1,51,0,1,0,11.0,0,27676,26830,46307
1,47,0,1,0,12.0,0,47714,48684,46360
1,28,0,1,1,12.0,0,21528,19854,43142
1,55,0,0,0,7.0,0,40615,38557,44351
0,48,0,0,0,11.0,0,38131,38975,37040
0,61,0,0,0,9.0,0,21573,21392,42028
1,32,0,0,0,7.0,0,31447,31118,36874
1,36,0,0,1,10.0,0,21671,22168,46122
1,62,0,0,0,12.0,0,41037,40707,44191
0,61,0,1,0,12.0,0,55344,54918,43451
0,57,1,1,0,8.8,0,37323,36907,37367
1,49,0,0,0,12.0,0,52227,52768,47695
1,37,1,0,1,8.8,0,44132,42737,42210
0,62,0,0,0,10.0,0,58460,60693,41796
0,39,0,0,1,11.0,0,56279,56428,33193
0,21,0,1,1,11.0,1,48937,49558,39936
1,20,0,0,1,13.0,0,52727,53885,44782
1,39,0,0,0,13.0,0,37052,38375,44575
1,56,0,0,0,7.0,0,39298,38988,42752
1,23,0,0,0,10.0,0,58327,58012,45488
1,54,0,0,0,8.0,0,40945,41826,42546
1,20,0,0,1,10.0,0,32789,31130,39613
1,45,0,0,0,12.0,0,55036,54804,43583
1,34,0,0,1,13.0,0,41527,41006,42705
1,52,0,1,0,7.0,0,55897,54863,33957
1,39,0,0,0,11.0,0,48468,49131,43968
1,26,1,0,1,12.8,1,23638,23133,51124
0,37,0,1,1,7.0,0,36641,36610,40545
0,23,0,1,1,8.0,0,27287,27490,35183
0,55,0,1,1,9.0,0,24861,23425,40682
1,20,1,0,1,8.8,0,41568,41143,43202
1,42,1,1,0,9.8,0,55748,56300,36517
0,34,1,1,1,6.8,0,23393,21769,40177
0,63,0,0,1,9.0,0,36018,36263,43677
1,64,0,0,0,13.0,0,57690,59087,47341
1,59,0,1,0,8.0,0,37313,36383,45756
1,47,1,0,1,9.8,0,42378,42923,46297
1,20,1,0,1,9.8,0,55733,54707,40352
1,52,0,0,0,9.0,0,32171,32474,45457
1,35,1,0,0,7.8,0,45514,46106,46503
1,63,0,0,0,8.0,0,28250,27160,39338
1,18,0,0,1,7.0,0,55191,54866,44278
0,63,0,0,1,10.0,0,37008,36258,45234
1,26,0,0,0,9.0,0,41508,41466,36246
0,32,0,0,0,10.0,0,42784,43245,45639
1,35,0,1,1,8.0,0,36057,35506,43767
1,47,0,0,0,13.0,0,37608,39082,40940
1,56,0,1,0,12.0,0,54481,53617,50772
1,21,1,0,0,8.8,0,30817,30995,39384
0,37,1,1,1,8.8,0,22259,22297,42524
0,55,1,0,1,10.8,0,57783,56473,39635
0,50,0,1,0,12.0,0,53296,53478,43302
0,33,1,0,1,9.8,1,51315,49963,38483
1,55,0,0,0,10.0,0,43750,43543,47223
1,52,0,0,0,8.0,0,42029,42785,49117
1,43,1,0,0,11.8,0,58647,58333,45816
0,50,0,1,0,13.0,0,46439,46497,43454
0,26,0,1,1,13.0,0,58471,59494,38891
1,25,1,0,1,11.8,0,20927,22132,47801
1,64,0,1,0,13.0,0,27581,27958,44750
1,29,0,0,1,7.0,0,50496,50789,38352
1,37,0,0,1,8.0,0,31064,32396,50468
0,34,1,0,0,11.8,1,40922,42674,40911
0,39,1,0,0,7.8,0,50402,51642,40324
1,52,0,0,1,12.0,0,20787,19745,48069
0,39,0,0,1,7.0,0,30696,30668,43111
0,37,0,0,0,12.0,0,50965,50536,42530
1,29,0,0,1,8.0,0,22641,23001,50371
0,50,1,0,0,9.8,0,41208,40134,39631
1,47,1,1,0,6.8,0,40420,39806,47980
1,41,0,1,1,9.0,0,32650,33193,45962
0,40,0,1,1,10.0,0,28858,28912,46014
0,54,0,1,0,10.0,0,48550,47832,45486
0,41,0,1,1,10.0,0,39706,40942,40775
0,46,0,0,0,12.0,0,57009,59008,42189
1,54,0,0,0,9.0,0,24505,26764,40666
1,28,1,0,1,6.8,0,31109,30294,38724
1,32,0,0,1,8.0,0,58330,57761,39821
0,22,0,0,0,9.0,0,28261,28137,34366
0,56,0,0,0,9.0,0,31820,31604,42426
1,52,0,0,1,13.0,0,58494,59070,46608
0,18,0,1,0,8.0,1,51142,50889,42608
0,62,0,0,0,11.0,0,36802,37653,42626
0,24,0,0,0,7.0,0,51786,52059,35381
0,24,1,1,1,10.8,1,27553,26266,40957
1,52,0,0,1,8.0,0,32748,32035,40193
1,29,0,0,1,7.0,0,40354,40740,42737
1,34,0,0,1,11.0,0,59049,60261,44652
0,61,0,0,0,9.0,0,52917,51321,43136
0,52,0,0,0,10.0,0,28424,29041,44707
1,32,0,0,1,8.0,0,34566,35859,48160
0,58,0,1,0,8.0,0,37321,36627,41063
0,64,1,0,1,8.8,0,47567,46666,46312
0,19,0,0,1,12.0,0,23848,23225,40386
1,51,0,0,0,10.0,0,50231,50418,47475
0,42,0,0,1,12.0,0,52774,53430,43875
1,30,0,0,1,8.0,0,47476,47132,39943
0,47,0,0,0,7.0,0,35112,34987,40131
1,36,0,0,0,9.0,0,37011,37471,42736
0,21,0,0,1,8.0,0,31223,29261,36019
1,25,1,1,0,8.8,0,59410,59149,50110
1,26,1,0,1,7.8,1,54702,53882,41292
1,23,0,0,1,10.0,0,32606,32461,33625
1,32,0,0,1,11.0,0,33119,31728,38428
1,35,1,1,0,7.8,0,22949,25260,38427
0,20,0,1,0,12.0,0,22701,23704,41544
1,48,0,1,0,11.0,0,20115,18342,42569
0,53,0,0,1,12.0,0,29746,29202,43791
0,56,1,0,0,10.8,0,30240,29894,39191
0,23,0,1,1,7.0,0,29270,30861,40625
0,50,1,0,0,6.8,0,50544,50207,41818
1,27,0,1,1,7.0,0,52049,52525,34342
1,61,0,0,0,7.0,0,56878,55748,39645
1,59,1,1,0,9.8,0,21138,21640,41155
0,22,1,0,1,6.8,0,55647,54063,44805
1,45,0,1,1,10.0,0,32368,31833,41048
0,35,0,1,0,10.0,0,49054,48496,43512
1,39,0,0,0,9.0,0,37988,38376,44813
0,63,0,1,0,12.0,0,45157,45288,45488
1,33,1,0,0,9.8,0,45198,44363,41970
1,42,0,1,1,11.0,0,40537,40325,44058
1,20,0,1,1,9.0,0,36283,36204,34827
0,43,1,0,0,7.8,0,53132,51935,42397
1,58,0,1,1,13.0,0,38871,38936,44629
0,47,0,1,0,13.0,0,55965,57755,48347
0,40,0,0,0,13.0,0,39870,41229,38382
0,35,1,1,0,12.8,0,30722,29718,38183
1,39,0,0,1,10.0,0,52608,54228,44463
1,40,1,1,1,6.8,0,33329,34522,47545
0,22,1,0,1,11.8,0,36639,37270,39760
1,61,1,1,1,6.8,0,20318,22124,48554
1,59,1,1,0,11.8,0,36891,36221,44881
0,59,0,0,1,8.0,0,51082,50647,43678
0,36,1,0,0,10.8,0,38440,38192,38266
0,40,1,0,0,10.8,0,44971,45679,44681
1,57,1,1,1,11.8,0,33784,33258,47879
1,18,0,1,1,8.0,0,34838,33245,40927
0,41,0,0,1,7.0,1,24419,23297,44050
1,54,0,1,0,10.0,0,23101,23212,40834
0,45,0,1,1,9.0,0,44295,42963,40233
0,18,0,0,1,11.0,1,26997,26081,42340
0,21,1,1,1,9.8,1,53704,53887,37020
1,28,1,0,1,10.8,1,50890,51875,48543
0,24,0,0,0,7.0,1,28241,27643,43891
1,38,0,0,1,12.0,0,37980,37271,48809
0,51,0,0,1,9.0,0,29056,30880,41760
1,49,0,0,1,12.0,0,24754,24441,49047
0,25,0,1,1,9.0,1,58269,57236,43053
0,19,1,1,1,6.8,0,38909,38947,44895
1,43,1,1,1,7.8,0,25493,24780,42171
0,25,0,0,1,12.0,1,39314,38748,40028
0,43,0,1,0,10.0,0,44597,44117,37168
1,18,0,0,1,13.0,0,20826,21609,43960
0,22,1,0,1,11.8,1,23254,24482,39585
0,61,1,1,0,9.8,0,25327,27128,37481
1,47,0,0,1,11.0,0,25384,26501,45158
0,41,0,0,1,10.0,0,31198,29912,46288
1,30,0,1,0,7.0,0,28867,29074,45182
1,22,1,0,1,7.8,1,45720,47218,44416
1,41,1,0,1,6.8,0,41503,40123,44019
1,32,0,0,1,7.0,0,49232,48969,43092
0,46,1,1,0,9.8,0,56699,56567,37047
1,24,0,1,1,10.0,0,24653,24826,38687
0,43,0,0,1,10.0,0,38236,38032,37895
0,32,0,0,1,7.0,0,50075,49016,35312
0,55,0,0,0,10.0,0,24325,22959,37777
1,58,0,0,0,13.0,0,58110,58025,47433
0,50,0,0,1,12.0,0,24996,25855,41119
0,29,0,0,0,7.0,0,43343,43734,34389
1,52,0,0,0,11.0,0,46406,44444,49010
0,19,0,0,0,8.0,1,52073,51438,39403
1,59,1,0,0,7.8,0,40346,39949,42129
0,23,1,1,1,8.8,1,58202,57132,44808
1,61,0,0,1,9.0,0,34859,33597,37021
0,46,1,1,1,11.8,0,36880,36051,47224
1,48,1,0,0,7.8,0,55778,56898,43898
1,42,0,1,1,11.0,0,28633,27207,38045
1,20,1,0,1,7.8,1,36843,36488,36573
1,59,0,1,0,13.0,0,54119,54043,42133
0,54,0,1,0,10.0,0,25286,25748,42221
1,29,1,0,1,9.8,0,52951,53008,38674
1,32,0,0,0,9.0,0,47521,46212,43758
0,45,0,0,1,11.0,0,55405,55627,35277
1,21,0,1,1,13.0,0,46347,46139,39786
0,21,1,0,1,7.8,0,55529,56190,37670
0,20,0,0,1,12.0,1,40124,41311,41152
1,49,0,0,0,11.0,0,24323,24783,43920
0,53,0,1,0,12.0,0,30431,31144,37113
0,40,0,0,1,12.0,0,27594,27018,41459
0,31,0,1,1,13.0,0,29720,30705,43210
0,58,0,1,1,13.0,0,32736,33553,45196
1,38,1,0,0,12.8,0,57512,57998,54618
1,39,0,0,1,13.0,0,21107,23824,41875
0,49,0,0,1,9.0,1,34402,35303,45725
0,51,1,1,1,10.8,0,21089,21682,48318
0,37,0,1,0,11.0,1,44212,45024,39581
0,43,0,0,0,9.0,0,32398,32456,37220
0,33,0,0,1,11.0,0,39701,40266,41010
1,43,1,1,0,7.8,0,24315,22204,44841
1,22,0,1,1,10.0,0,29299,27006,41417
1,45,0,0,0,10.0,0,31475,31341,45046
1,35,1,0,1,8.8,0,26161,26122,37527
1,55,1,1,0,8.8,0,47367,48905,45676
0,36,0,0,1,12.0,0,40202,39170,42597
0,27,1,1,1,9.8,1,37915,38364,36043
1,27,1,0,1,9.8,0,42598,41127,44769
0,60,0,0,0,7.0,0,25233,24818,42710
1,21,0,0,0,10.0,0,43255,44496,38470
0,24,1,0,1,11.8,0,59464,57257,43008
1,59,0,0,1,10.0,0,48572,48732,53604
0,50,0,0,0,10.0,0,51293,50825,37411
1,55,0,0,0,12.0,0,23025,22906,42980
1,56,0,1,1,12.0,0,30464,30865,39061
0,50,0,0,0,10.0,0,41832,40893,45627
0,58,1,1,1,7.8,0,21044,21734,35134
0,58,0,1,0,11.0,0,52350,51110,45566
0,57,1,0,0,12.8,0,36579,36664,35093
0,53,1,0,0,8.8,0,30985,31979,38549
1,51,0,1,0,11.0,0,26698,27111,38470
1,54,1,1,1,10.8,0,45275,44770,40470
1,53,0,1,0,9.0,0,45378,46641,43335
1,54,0,0,0,12.0,0,42714,43714,49149
0,33,0,0,1,10.0,0,59663,59314,37361
0,46,0,0,0,8.0,1,55190,55602,36723
0,39,1,0,0,12.8,0,28632,28410,42232
0,33,0,0,1,13.0,0,39957,40902,37870
0,47,0,1,1,10.0,0,43885,43699,41879
0,37,0,1,0,8.0,0,39095,38680,43259
1,63,1,0,0,9.8,0,34928,33598,51025
0,19,0,1,1,11.0,0,50109,49014,42805
0,58,0,0,0,8.0,0,49472,50433,40041
0,38,0,0,1,10.0,1,44633,43373,43742
1,27,0,1,1,13.0,0,44854,43691,48360
0,41,0,0,0,10.0,0,33114,33429,38327
0,20,1,1,0,12.8,1,33100,32484,36587
0,31,0,0,0,9.0,0,59830,58808,37445
1,51,1,0,1,6.8,0,35731,37278,49335
0,53,0,0,0,9.0,0,34630,34438,47328
1,25,1,1,1,7.8,0,53708,54851,44742
1,51,1,1,0,6.8,0,36489,37269,50843
0,21,0,0,1,11.0,0,39075,39224,35273
0,33,1,0,1,11.8,0,58243,57647,39445
1,63,0,1,1,8.0,0,23546,23542,38622
1,31,0,1,1,12.0,0,35496,37074,43298
0,48,0,0,1,11.0,0,58878,58389,44380
1,40,0,0,1,10.0,0,22922,23527,39515
0,52,0,0,1,9.0,0,44431,42941,43303
1,61,0,0,0,7.0,0,31211,30760,41319
0,41,0,0,0,9.0,0,50097,49386,39157
0,20,0,0,1,12.0,0,58305,58845,41245
0,20,0,1,1,7.0,0,40781,39906,35349
1,21,1,0,1,8.8,0,23506,23183,42503
1,22,0,0,0,12.0,0,57597,57917,39607
1,27,1,0,1,7.8,0,23139,21648,38600
1,43,1,0,1,10.8,0,23667,23623,45788
0,52,0,0,0,8.0,0,56105,55497,43004
1,34,1,1,1,9.8,0,47675,48013,39642
1,56,1,0,0,12.8,0,29209,28168,43499
1,55,0,0,0,13.0,0,48439,48658,44008
1,48,0,0,0,12.0,0,52121,51712,43618
0,54,0,1,0,8.0,0,28609,27861,35529
0,31,0,0,1,10.0,0,25635,25826,40616
1,34,0,0,1,10.0,0,50081,50711,49584
1,50,1,1,1,7.8,0,54107,54620,37617
1,42,0,0,1,9.0,0,54199,54020,43762
1,19,1,1,0,9.8,1,57900,58492,43256
0,35,0,0,1,13.0,0,33415,34670,41018
1,30,0,1,1,7.0,0,21753,21410,41265
0,19,0,1,1,13.0,0,59427,58256,44717
1,64,1,0,1,6.8,0,29746,29384,40284
0,56,0,0,0,12.0,0,37703,37277,40258
0,41,0,0,1,10.0,0,43848,43884,43776
0,47,0,0,0,12.0,0,55546,56292,38017
1,43,0,0,0,11.0,0,47400,47614,45381
1,28,0,0,1,12.0,0,23027,22859,49044
0,37,1,0,1,12.8,0,50297,49668,45842
1,22,0,0,0,9.0,0,50428,51560,38873
1,40,1,0,1,10.8,1,53970,54720,46568
1,40,0,1,0,11.0,0,34069,33695,39218
0,27,1,0,1,11.8,0,59900,59873,44446
1,44,1,0,0,8.8,0,57043,59009,37594
1,55,1,0,1,6.8,0,41388,40825,42173
0,49,1,1,1,12.8,0,25252,25562,37885
0,18,0,1,1,10.0,0,20532,20966,38651
0,42,0,0,0,10.0,0,49469,48913,47041
1,48,0,0,1,13.0,0,58021,57762,52390
1,34,0,0,1,11.0,0,25497,25553,44390
1,57,0,0,0,12.0,0,46440,45053,54851
0,63,1,0,0,12.8,0,39617,41075,37188
1,29,0,0,0,8.0,0,40011,41410,45794
1,50,0,1,1,11.0,0,23091,23052,44720
1,30,1,0,1,10.8,0,33777,35584,40779
0,26,0,1,1,8.0,0,59393,58676,43473
1,27,0,0,1,11.0,0,21117,20997,42989
1,53,0,0,1,10.0,0,47673,47727,48598
0,39,1,0,0,7.8,0,29947,30170,43165
1,52,0,0,0,9.0,0,49374,49813,45186
0,61,0,1,0,12.0,0,46324,45530,48740
1,27,0,0,1,9.0,0,38665,37170,44392
1,42,0,0,1,7.0,0,50143,49430,34563
0,62,0,0,0,9.0,0,55301,55751,44231
0,37,1,0,1,8.8,0,24409,26593,43184
0,63,0,0,0,12.0,0,52125,51278,38798
0,43,0,0,1,9.0,0,24165,24443,39943
0,62,0,0,0,13.0,0,24998,24651,44075
0,37,0,0,1,11.0,0,40960,41379,33866
1,32,1,0,1,9.8,0,52008,50337,45414
0,48,0,1,1,8.0,0,32369,33266,33004
0,44,0,0,1,10.0,0,56701,56062,46134
0,37,0,1,1,12.0,0,40600,39491,35251
0,19,1,0,1,10.8,0,56246,57933,37671
1,58,0,1,0,13.0,0,56473,55475,48788
0,34,1,1,1,7.8,1,28720,28357,40366
1,23,1,0,0,10.8,0,38944,40007,38760
0,55,0,0,0,8.0,0,47819,47374,43616
1,18,0,0,1,11.0,0,58334,57598,39067
1,29,0,0,0,9.0,1,59480,60867,40581
0,60,0,0,0,13.0,0,24628,27052,39216
0,41,0,0,1,12.0,0,22554,22609,42173
1,40,0,0,0,7.0,0,50787,48744,37151
0,59,0,0,0,13.0,0,33594,34071,50486
0,28,1,0,1,10.8,0,43852,46000,34901
0,51,0,1,0,7.0,0,52889,53879,34458
1,18,1,0,1,8.8,0,38964,38477,47524
1,31,0,1,1,13.0,0,36183,35641,33221
0,50,1,0,0,8.8,0,55059,54852,41468
1,18,0,0,1,9.0,0,41176,40114,38901
0,19,0,0,1,10.0,1,39051,38438,39570
1,54,1,0,0,11.8,0,30545,31065,34990
1,45,0,1,0,10.0,0,52220,52925,44341
1,26,1,0,1,9.8,0,42805,43652,45191
0,47,1,0,0,9.8,0,57219,58660,42121
1,32,0,0,1,9.0,0,38105,38941,41879
1,28,0,1,1,11.0,0,43503,44294,42305
1,30,1,0,1,10.8,0,53898,53837,50779
0,55,0,1,1,9.0,0,38260,38122,37632
1,52,0,0,1,8.0,0,26565,26591,40399
0,37,1,1,0,6.8,1,52831,53835,37476
1,41,0,0,0,10.0,1,45920,45157,44863
1,42,1,0,1,11.8,0,48489,48331,43609
1,21,0,0,1,11.0,1,47554,48945,49188
1,31,1,1,1,7.8,0,42040,40424,39405
1,38,0,0,1,13.0,0,56818,57049,43343
0,59,0,0,1,11.0,0,20771,19220,44120
0,57,0,1,0,9.0,0,24039,22961,38256
1,59,0,0,0,7.0,0,27670,27836,39219
1,60,0,1,0,9.0,0,46890,47786,44542
1,61,1,0,0,6.8,0,40005,40621,47452
0,43,1,0,0,9.8,0,59592,59123,35800
0,48,0,0,0,9.0,0,21900,23734,38479
1,64,0,0,0,11.0,0,43649,43285,45425
0,28,0,0,0,12.0,0,27313,28795,40219
0,27,0,1,1,12.0,0,42657,42471,46726
1,43,0,1,1,10.0,0,40751,41797,42806
1,45,0,1,1,7.0,0,51124,53223,42382
1,28,1,1,0,11.8,0,26659,26259,33207
1,25,0,0,1,10.0,0,21183,22689,37870
1,25,0,0,1,7.0,0,26219,26165,35803
1,46,0,0,0,9.0,0,30419,30560,48995
1,63,1,0,0,9.8,0,28477,26270,47829
1,29,0,1,1,8.0,0,55724,56106,38084
0,38,0,1,1,10.0,0,42000,42751,40989
0,57,1,0,0,11.8,0,31128,29436,53302
0,20,0,1,1,7.0,0,57697,57413,42068
1,27,1,0,0,8.8,0,40827,41435,42778
1,46,1,1,1,8.8,0,25396,25877,47750
0,27,0,1,1,7.0,0,34595,32979,37447
0,41,1,0,0,6.8,0,46297,46112,38283
1,42,1,0,0,12.8,0,57704,58147,40447
1,49,0,1,1,13.0,0,40644,40395,48319
1,29,1,0,1,7.8,0,38196,37761,45137
0,44,0,0,0,9.0,0,33105,33775,37569
1,28,1,0,1,9.8,0,23575,24248,45537
1,61,0,0,0,13.0,0,33324,33651,44994
0,52,0,0,0,13.0,0,37475,36720,44645
1,31,1,1,1,9.8,0,40799,42086,45810
1,42,0,0,1,9.0,0,25064,24477,39904
0,18,0,1,1,11.0,0,48137,50580,37848
0,35,0,1,1,9.0,0,30474,30091,49712
0,29,1,0,1,7.8,0,22149,22719,44149
1,43,1,1,0,9.8,1,51105,50694,46346
1,18,0,0,1,13.0,0,55106,55001,44241
1,38,0,1,1,8.0,0,49818,50908,41644
0,19,1,0,0,8.8,0,41226,42192,42268
1,60,1,1,0,10.8,0,57360,57347,54707
1,25,0,1,1,10.0,1,37457,35954,43645
1,53,0,1,0,9.0,0,58208,58980,45406
1,62,0,0,1,8.0,0,57715,55987,39785
0,37,0,1,1,8.0,0,56800,56502,34194
0,48,0,0,1,8.0,0,21161,21498,39985
0,50,0,0,1,11.0,0,30558,31414,35918
1,64,0,0,0,9.0,0,20560,20927,46848
0,39,0,0,1,8.0,1,34830,32964,41918
0,27,0,0,1,7.0,0,24917,25080,38373
1,63,0,0,0,10.0,0,25072,24102,51486
0,35,0,1,1,11.0,0,48656,49103,49902
1,28,0,1,0,12.0,0,38365,37974,42756
1,40,0,0,1,8.0,0,49958,48680,39928
1,54,0,1,0,11.0,0,31094,28309,43101
0,40,1,0,0,8.8,0,34601,35703,37868
0,34,0,1,1,13.0,1,27887,28560,42288
0,30,1,0,1,8.8,1,35946,36665,37631
0,58,0,0,0,12.0,0,47729,49272,45535
1,39,0,1,0,12.0,0,53370,53458,48425
1,50,0,0,0,10.0,0,33822,33745,48874
1,18,0,1,1,13.0,0,53711,55557,41475
0,36,1,0,1,12.8,0,50002,50241,40072
0,54,0,0,0,9.0,0,47082,48481,38443
1,55,0,1,1,8.0,0,55907,54436,37406
1,50,0,1,1,9.0,0,30106,29426,39480
0,55,0,1,1,8.0,0,59123,61271,37121
1,18,0,0,1,7.0,0,50307,49871,44494
1,43,0,0,0,13.0,0,26175,25685,48888
0,31,1,0,1,8.8,0,31690,32597,37040
1,45,1,0,0,7.8,0,44088,45836,34183
1,32,0,0,1,8.0,0,26294,26297,49722
0,27,1,1,1,7.8,0,57955,58162,43460
0,39,0,0,1,12.0,1,53162,53504,34822
0,43,0,0,1,11.0,0,48985,47849,44112
0,50,0,0,0,8.0,0,53062,54393,46075
1,51,0,1,0,10.0,0,53181,54118,48788
0,22,0,1,1,12.0,0,42149,42904,32911
0,45,1,0,0,11.8,0,47776,45515,44110
0,51,1,0,0,7.8,0,24733,24468,41431
1,38,1,0,1,10.8,0,26997,26847,49528
1,52,0,1,0,8.0,0,36980,37337,41269
